no	station	url
2634	ロックハートリバー - オーストラリア   緯度：12.78°S   経度：143.30°E   高度：24 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=94186
2635	ロットネスト島 - オーストラリア   緯度：32.01°S   経度：115.50°E   高度：43 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=94602
2636	ロングリーチ - オーストラリア   緯度：23.44°S   経度：144.28°E   高度：191 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=94346
2637	ロードハウ島 - オーストラリア   緯度：31.54°S   経度：159.08°E   高度：5 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=94995
2638	ローバーン - オーストラリア   緯度：20.78°S   経度：117.15°E   高度：12 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=94309
2639	ローブ - オーストラリア   緯度：37.16°S   経度：139.76°E   高度：3 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=94812
2640	ローブ AIRFIELD - オーストラリア   緯度：37.18°S   経度：139.80°E   高度：3 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=95816
2641	ローマ - オーストラリア   緯度：26.54°S   経度：148.78°E   高度：315 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=94515
2642	ローンセストン AIRPORT - オーストラリア   緯度：41.55°S   経度：147.21°E   高度：171 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=95966
2643	ワイアラ - オーストラリア   緯度：33.05°S   経度：137.52°E   高度：12 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=95664
2644	ワギン POST OFFICE - オーストラリア   緯度：33.31°S   経度：117.34°E   高度：256 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=95618
2645	（ナラクーアト飛行場） - オーストラリア   緯度：36.98°S   経度：140.73°E   高度：50 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=94820
2646	タラワ - キリバス   緯度：1.35°N   経度：172.92°E   高度：2 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=91610
2647	ラロトンガ島 - クック諸島   緯度：21.20°S   経度：159.82°W   高度：7 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=91843
2648	シンガポール - シンガポール   緯度：1.37°N   経度：103.98°E   高度：5 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=48698
2649	ホニアラ - ソロモン諸島   緯度：9.42°S   経度：159.97°E   高度：55 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=91517
2650	ホニアラ／HONIARA-HENDERSON - ソロモン諸島   緯度：9.42°S   経度：160.05°E   高度：8 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=91520
2651	フナフティ - ツバル   緯度：8.52°S   経度：179.22°E   高度：1 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=91643
2652	ヌクノノ島 - トケラウ諸島   緯度：9.20°S   経度：171.92°W   高度：1 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=91724
2653	クマク - ニューカレドニア   緯度：20.56°S   経度：164.28°E   高度：25 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=91577
2654	ヌーメア - ニューカレドニア   緯度：22.28°S   経度：166.45°E   高度：70 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=91592
2655	インバーカーギル - ニュージーランド   緯度：46.41°S   経度：168.32°E   高度：2 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=93844
2656	インバーカーギル空港 - ニュージーランド   緯度：46.41°S   経度：168.32°E   高度：2 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=93845
2657	カイクーラ - ニュージーランド   緯度：42.42°S   経度：173.70°E   高度：107 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=93678
2658	カイタイア - ニュージーランド   緯度：35.07°S   経度：173.29°E   高度：85 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=93012
2659	キャンベル島 - ニュージーランド   緯度：52.55°S   経度：169.15°E   高度：19 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=93947
2660	ギズボーン - ニュージーランド   緯度：38.66°S   経度：177.99°E   高度：5 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=93292
2661	クライストチャーチ - ニュージーランド   緯度：43.48°S   経度：172.52°E   高度：37 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=93780
2662	クライストチャーチ（国際空港） - ニュージーランド   緯度：43.49°S   経度：172.53°E   高度：37 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=93781
2663	チャタム島 - ニュージーランド   緯度：43.95°S   経度：176.55°W   高度：46 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=93987
2664	ニュープリマス - ニュージーランド   緯度：39.01°S   経度：174.18°E   高度：30 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=93309
2665	パラパラウム - ニュージーランド   緯度：40.90°S   経度：174.98°E   高度：6 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=93417
2666	ホキティカ - ニュージーランド   緯度：42.71°S   経度：170.98°E   高度：45 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=93615
2667	ラウール島 - ニュージーランド   緯度：29.25°S   経度：177.93°W   高度：48 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=93994
2668	ロトルア - ニュージーランド   緯度：38.11°S   経度：176.32°E   高度：286 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=93247
2669	アニーティアム島 - バヌアツ   緯度：20.23°S   経度：169.77°E   高度：6 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=91568
2670	エスピリトゥサント島/ルガンビル - バヌアツ   緯度：15.52°S   経度：167.22°E   高度：41 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=91554
2671	エファテ島/ポートビラ - バヌアツ   緯度：17.70°S   経度：168.30°E   高度：20 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=91557
2672	タナ島 - バヌアツ   緯度：19.45°S   経度：169.22°E   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=91565
2673	バヌアラバ島 - バヌアツ   緯度：13.85°S   経度：167.55°E   高度：17 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=91551
2674	マレクラ島/ラマプ - バヌアツ   緯度：16.42°S   経度：167.80°E   高度：26 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=91555
2675	ウェワク - パプアニューギニア   緯度：3.58°S   経度：143.67°E   高度：6 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=92004
2676	カビエン - パプアニューギニア   緯度：2.57°S   経度：150.82°E   高度：3 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=92076
2677	ダル - パプアニューギニア   緯度：9.08°S   経度：143.20°E   高度：5 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=92003
2678	バニモ - パプアニューギニア   緯度：2.70°S   経度：141.32°E   高度：3 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=92022
2679	ポートモレスビー - パプアニューギニア   緯度：9.38°S   経度：147.22°E   高度：48 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=92035
2680	マダン - パプアニューギニア   緯度：5.22°S   経度：145.80°E   高度：3 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=92014
2681	ミシマ島 - パプアニューギニア   緯度：10.68°S   経度：152.83°E   高度：6 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=92087
2682	オノイラウ島 - フィジー共和国   緯度：20.67°S   経度：178.72°W   高度：27 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=91699
2683	ナウソリ - フィジー共和国   緯度：18.05°S   経度：178.57°E   高度：5 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=91683
2684	ナンディ - フィジー共和国   緯度：17.75°S   経度：177.45°E   高度：13 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=91680
2685	ロトゥーマ島 - フィジー共和国   緯度：12.50°S   経度：177.05°E   高度：26 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=91650
2686	アパリ - フィリピン   緯度：18.36°N   経度：121.63°E   高度：2 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=98232
2687	イトバヤト - フィリピン   緯度：20.80°N   経度：121.85°E   高度：123 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=98132
2688	イロイロ - フィリピン   緯度：10.71°N   経度：122.54°E   高度：7 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=98637
2689	カバナツアン - フィリピン   緯度：15.47°N   経度：120.95°E   高度：31 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=98330
2690	ケソンシティ/サイエンスガーデン - フィリピン   緯度：14.65°N   経度：121.04°E   高度：45 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=98430
2691	サングレーポイント海軍航空基地 - フィリピン   緯度：14.49°N   経度：120.90°E   高度：3 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=98428
2692	サンボアンガ - フィリピン   緯度：6.92°N   経度：122.06°E   高度：5 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=98836
2693	スリガオ - フィリピン   緯度：9.78°N   経度：125.49°E   高度：54 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=98653
2694	スービック湾 - フィリピン   緯度：14.79°N   経度：120.27°E   高度：18 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=98426
2695	タクロバン - フィリピン   緯度：11.23°N   経度：125.03°E   高度：2 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=98550
2696	タグビララン - フィリピン   緯度：9.67°N   経度：123.86°E   高度：7 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=98644
2697	ダグパン - フィリピン   緯度：16.09°N   経度：120.35°E   高度：1 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=98325
2698	トゥゲガラオ - フィリピン   緯度：17.64°N   経度：121.75°E   高度：61 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=98233
2699	ニノイ・アキノ国際空港 - フィリピン   緯度：14.51°N   経度：121.00°E   高度：14 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=98429
2700	バギオ - フィリピン   緯度：16.40°N   経度：120.60°E   高度：1500 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=98328
2701	ビラク空港 - フィリピン   緯度：13.60°N   経度：124.21°E   高度：39 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=98446
2702	ヘネラルサントス - フィリピン   緯度：6.06°N   経度：125.10°E   高度：132 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=98851
2703	マニラ - フィリピン   緯度：14.59°N   経度：120.98°E   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=98425
2704	ラオアグ - フィリピン   緯度：18.18°N   経度：120.53°E   高度：4 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=98223
2705	レガスピ - フィリピン   緯度：13.15°N   経度：123.73°E   高度：16 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=98444
2706	バンダルスリブガワン/ブルネイ国際空港 - ブルネイ   緯度：4.93°N   経度：114.93°E   高度：22 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=96315
2707	クアラルンプール - マレーシア   緯度：3.12°N   経度：101.55°E   高度：27 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=48647
2708	クアンタン - マレーシア   緯度：3.78°N   経度：103.22°E   高度：15 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=48657
2709	クチン - マレーシア   緯度：1.48°N   経度：110.33°E   高度：22 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=96413
2710	コタキナバル - マレーシア   緯度：5.93°N   経度：116.05°E   高度：2 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=96471
2711	コタバル - マレーシア   緯度：6.17°N   経度：102.28°E   高度：5 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=48615
2712	サンダカン - マレーシア   緯度：5.90°N   経度：118.07°E   高度：10 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=96491
2713	シブ - マレーシア   緯度：2.33°N   経度：111.83°E   高度：31 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=96421
2714	タワウ - マレーシア   緯度：4.27°N   経度：117.88°E   高度：20 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=96481
2715	ビントゥル - マレーシア   緯度：3.20°N   経度：113.03°E   高度：3 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=96441
2716	ペナン - マレーシア   緯度：5.30°N   経度：100.27°E   高度：3 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=48601
2717	ミリ - マレーシア   緯度：4.33°N   経度：113.98°E   高度：17 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=96449
2718	ムラカ - マレーシア   緯度：2.27°N   経度：102.25°E   高度：9 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=48665
2719	ラブアン - マレーシア   緯度：5.30°N   経度：115.25°E   高度：29 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=96465
2720	アキュレイリ - アイスランド   緯度：65.68°N   経度：18.08°W   高度：23 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=04063
2721	ケブラビーク - アイスランド   緯度：63.98°N   経度：22.59°W   高度：52 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=04018
2722	スティッキスホウルミュル - アイスランド   緯度：65.08°N   経度：22.73°W   高度：8 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=04013
2723	ベストマンナエイヤル - アイスランド   緯度：63.40°N   経度：20.28°W   高度：118 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=04048
2724	レイキャビク - アイスランド   緯度：64.13°N   経度：21.90°W   高度：54 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=04030
2725	レイキャビク国内空港 - アイスランド   緯度：64.13°N   経度：21.90°W   高度：52 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=04130
2726	コノート - アイルランド   緯度：53.90°N   経度：8.82°W   高度：203 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=03973
2727	コーク - アイルランド   緯度：51.85°N   経度：8.48°W   高度：153 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=03955
2728	シャノン - アイルランド   緯度：52.70°N   経度：8.92°W   高度：14 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=03962
2729	ダブリン - アイルランド   緯度：53.43°N   経度：6.25°W   高度：68 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=03969
2730	マリン岬 - アイルランド   緯度：55.37°N   経度：7.33°W   高度：20 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=03980
2731	アスタラ - アゼルバイジャン   緯度：38.45°N   経度：48.88°E   高度：-23 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=37989
2732	ゲイチャイ - アゼルバイジャン   緯度：40.65°N   経度：47.75°E   高度：94 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=37749
2733	レンコラニ - アゼルバイジャン   緯度：38.73°N   経度：48.83°E   高度：-13 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=37985
2734	エレバン/ARABKIR - アルメニア   緯度：40.21°N   経度：44.53°E   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=37789
2735	セバン - アルメニア   緯度：40.57°N   経度：45.01°E   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=37717
2736	ウィック - イギリス   緯度：58.45°N   経度：3.09°W   高度：38 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=03075
2737	ウォディントン - イギリス   緯度：53.17°N   経度：0.52°W   高度：70 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=03377
2738	カンボーン - イギリス   緯度：50.22°N   経度：5.33°W   高度：87 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=03808
2739	カークウォール空港 - イギリス   緯度：58.95°N   経度：2.90°W   高度：18 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=03017
2740	キンロス - イギリス   緯度：57.65°N   経度：3.56°W   高度：7 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=03066
2741	ストーノウェー - イギリス   緯度：58.21°N   経度：6.32°W   高度：8 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=03026
2742	タイリー島 - イギリス   緯度：56.50°N   経度：6.88°W   高度：12 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=03100
2743	ヒースロー国際空港 - イギリス   緯度：51.48°N   経度：0.45°W   高度：24 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=03772
2744	ヘルネ - イギリス   緯度：50.78°N   経度：1.84°W   高度：12 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=03862
2745	ラーウィック - イギリス   緯度：60.14°N   経度：1.18°W   高度：82 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=03005
2746	エイラト - イスラエル   緯度：29.55°N   経度：34.95°E   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=40199
2747	ツファト - イスラエル   緯度：32.97°N   経度：35.50°E   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=40153
2748	テルアビブヤフォ/ベングリオン - イスラエル   緯度：32.00°N   経度：34.90°E   高度：40 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=40180
2749	ベールシェバ - イスラエル   緯度：31.25°N   経度：34.80°E   高度：280 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=40190
2750	ウスティカ - イタリア   緯度：38.71°N   経度：13.18°E   高度：242 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=16400
2751	ウディネ - イタリア   緯度：45.98°N   経度：13.05°E   高度：51 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=16045
2752	エンナ - イタリア   緯度：37.57°N   経度：14.28°E   高度：1000 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=16450
2753	カターニア - イタリア   緯度：37.41°N   経度：14.92°E   高度：24 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=16459
2754	カリアリ／エルマス - イタリア   緯度：39.24°N   経度：9.06°E   高度：4 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=16560
2755	カンポバッソ - イタリア   緯度：41.56°N   経度：14.65°E   高度：793 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=16252
2756	グロッセート - イタリア   緯度：42.75°N   経度：11.06°E   高度：5 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=16206
2757	チェルビア - イタリア   緯度：44.23°N   経度：12.29°E   高度：6 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=16148
2758	テルミニロ山 - イタリア   緯度：42.47°N   経度：12.98°E   高度：1874 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=16219
2759	テルモリ - イタリア   緯度：42.00°N   経度：15.00°E   高度：16 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=16232
2760	トラパ - イタリア   緯度：37.91°N   経度：12.49°E   高度：7 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=16429
2761	トリエステ - イタリア   緯度：45.68°N   経度：13.76°E   高度：3 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=16110
2762	トリノ - イタリア   緯度：45.03°N   経度：7.73°E   高度：709 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=16061
2763	トレビーゾ・ISTRANA - イタリア   緯度：45.68°N   経度：12.11°E   高度：42 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=16098
2764	ドッビアコ - イタリア   緯度：46.73°N   経度：12.22°E   高度：1222 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=16033
2765	ノバーラ／CAMERI - イタリア   緯度：45.53°N   経度：8.67°E   高度：178 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=16064
2766	パリヌーロ岬 - イタリア   緯度：40.03°N   経度：15.28°E   高度：184 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=16310
2767	ピサ - イタリア   緯度：43.68°N   経度：10.40°E   高度：2 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=16158
2768	ブリンディジ - イタリア   緯度：40.66°N   経度：17.96°E   高度：14 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=16320
2769	ブレシア・GHEDI - イタリア   緯度：45.42°N   経度：10.28°E   高度：102 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=16088
2770	ベローナ・ビッラフランカ空港 - イタリア   緯度：45.39°N   経度：10.87°E   高度：73 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=16090
2771	マリーナディジョイオサ - イタリア   緯度：40.42°N   経度：16.89°E   高度：1 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=16325
2772	メッシーナ - イタリア   緯度：38.20°N   経度：15.55°E   高度：50 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=16420
2773	リミニ - イタリア   緯度：44.02°N   経度：12.61°E   高度：12 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=16149
2774	イヴァノ＝フランキウスク - ウクライナ   緯度：48.89°N   経度：24.69°E   高度：280 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=33526
2775	オデーサ - ウクライナ   緯度：46.44°N   経度：30.77°E   高度：42 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=33837
2776	キーウ - ウクライナ   緯度：50.39°N   経度：30.54°E   高度：167 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=33345
2777	ジトーミル - ウクライナ   緯度：50.28°N   経度：28.66°E   高度：224 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=33325
2778	スーミ - ウクライナ   緯度：50.86°N   経度：34.75°E   高度：181 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=33275
2779	チェルニウツィ - ウクライナ   緯度：48.27°N   経度：25.97°E   高度：246 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=33658
2780	チョルノービリ - ウクライナ   緯度：51.27°N   経度：30.23°E   高度：127 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=33231
2781	テルノーピリ - ウクライナ   緯度：49.53°N   経度：25.69°E   高度：329 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=33415
2782	ドニプロ - ウクライナ   緯度：48.36°N   経度：35.08°E   高度：143 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=34504
2783	ドネツク - ウクライナ   緯度：48.07°N   経度：37.73°E   高度：225 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=34519
2784	ハルキウ - ウクライナ   緯度：49.93°N   経度：36.28°E   高度：155 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=34300
